assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
86591264,22693468,Calidris pugnax,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,4.4,Grassland - Temperate,No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Yes,non-breeding,Suitable
86591264,22693468,Calidris pugnax,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
86591264,22693468,Calidris pugnax,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
86614145,22693369,Calidris alba,12.6,Marine Intertidal - Tidepools,No,non-breeding,Suitable
86614145,22693369,Calidris alba,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
86614145,22693369,Calidris alba,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,non-breeding,Suitable
86614145,22693369,Calidris alba,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,non-breeding,Suitable
86614145,22693369,Calidris alba,12.1,Marine Intertidal - Rocky Shoreline,No,non-breeding,Suitable
86614145,22693369,Calidris alba,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,non-breeding,Suitable
86614145,22693369,Calidris alba,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86614145,22693369,Calidris alba,4.1,Grassland - Tundra,Yes,breeding,Suitable
86630671,22693085,Gallinago stenura,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
86630671,22693085,Gallinago stenura,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86630671,22693085,Gallinago stenura,4.1,Grassland - Tundra,No,breeding,Suitable
86630671,22693085,Gallinago stenura,1.1,Forest - Boreal,No,breeding,Suitable
86630671,22693085,Gallinago stenura,3.3,Shrubland - Boreal,No,breeding,Suitable
86630671,22693085,Gallinago stenura,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86640472,22693133,Lymnocryptes minimus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
86640472,22693133,Lymnocryptes minimus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86640472,22693133,Lymnocryptes minimus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
86640472,22693133,Lymnocryptes minimus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86640472,22693133,Lymnocryptes minimus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,15.2,Artificial/Aquatic - Ponds (below 8ha),No,breeding,Suitable
86678952,22693264,Actitis hypoleucos,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,4.4,Grassland - Temperate,No,breeding,Suitable
86678952,22693264,Actitis hypoleucos,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,breeding,Suitable
86678952,22693264,Actitis hypoleucos,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
86678952,22693264,Actitis hypoleucos,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86678952,22693264,Actitis hypoleucos,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,1.9,Forest - Subtropical/Tropical Moist Montane,No,breeding,Suitable
86680632,22693243,Tringa ochropus,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,14.2,Artificial/Terrestrial - Pastureland,No,breeding,Suitable
86680632,22693243,Tringa ochropus,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,15.2,Artificial/Aquatic - Ponds (below 8ha),No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,1.1,Forest - Boreal,Yes,breeding,Suitable
86680632,22693243,Tringa ochropus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86680632,22693243,Tringa ochropus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
86680632,22693243,Tringa ochropus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
86682083,22693207,Tringa erythropus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),No,breeding,Suitable
86682083,22693207,Tringa erythropus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.2,Artificial/Aquatic - Ponds (below 8ha),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.4,Artificial/Aquatic - Salt Exploitation Sites,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,3.1,Shrubland - Subarctic,No,breeding,Suitable
86682083,22693207,Tringa erythropus,1.1,Forest - Boreal,No,breeding,Suitable
86682083,22693207,Tringa erythropus,4.1,Grassland - Tundra,No,breeding,Suitable
86682083,22693207,Tringa erythropus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86682083,22693207,Tringa erythropus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
86682083,22693207,Tringa erythropus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,12.6,Marine Intertidal - Tidepools,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,12.1,Marine Intertidal - Rocky Shoreline,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.6,Inter-Reef Rubble Substrate,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.5,Inter-Reef Soft Substrate,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.4,Lagoon,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.3,Foreslope (Outer Reef Slope),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,15.4,Artificial/Aquatic - Salt Exploitation Sites,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
86684205,22693220,Tringa nebularia,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
86684205,22693220,Tringa nebularia,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.1,Outer Reef Channel,No,non-breeding,Suitable
86684205,22693220,Tringa nebularia,9.8.2,Back Slope,No,non-breeding,Suitable
86687799,22693211,Tringa totanus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
86687799,22693211,Tringa totanus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,breeding,Suitable
86687799,22693211,Tringa totanus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,breeding,Suitable
86687799,22693211,Tringa totanus,14.2,Artificial/Terrestrial - Pastureland,No,breeding,Suitable
86687799,22693211,Tringa totanus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86687799,22693211,Tringa totanus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86687799,22693211,Tringa totanus,9.10,Marine Neritic - Estuaries,No,breeding,Suitable
86687799,22693211,Tringa totanus,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,breeding,Suitable
86689640,22693247,Tringa glareola,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86689640,22693247,Tringa glareola,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86689640,22693247,Tringa glareola,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
86689640,22693247,Tringa glareola,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
86689640,22693247,Tringa glareola,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86689640,22693247,Tringa glareola,1.1,Forest - Boreal,No,breeding,Suitable
86689640,22693247,Tringa glareola,3.1,Shrubland - Subarctic,No,breeding,Suitable
86689640,22693247,Tringa glareola,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
86689640,22693247,Tringa glareola,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
86689640,22693247,Tringa glareola,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
86689640,22693247,Tringa glareola,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,15.2,Artificial/Aquatic - Ponds (below 8ha),No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
86691256,22693216,Tringa stagnatilis,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,12.6,Marine Intertidal - Tidepools,No,passage,Suitable
86772583,22694782,Chlidonias leucopterus,12.1,Marine Intertidal - Rocky Shoreline,No,passage,Suitable
86772583,22694782,Chlidonias leucopterus,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,breeding,Suitable
86772583,22694782,Chlidonias leucopterus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86772583,22694782,Chlidonias leucopterus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
86868363,22689194,Glaucidium passerinum,1.4,Forest - Temperate,No,resident,Suitable
86868363,22689194,Glaucidium passerinum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
86868363,22689194,Glaucidium passerinum,1.1,Forest - Boreal,No,resident,Suitable
86868363,22689194,Glaucidium passerinum,3.4,Shrubland - Temperate,No,resident,Suitable
86868363,22689194,Glaucidium passerinum,3.3,Shrubland - Boreal,No,resident,Suitable
86871093,22725469,Strix aluco,1.4,Forest - Temperate,No,resident,Suitable
86871093,22725469,Strix aluco,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
86871093,22725469,Strix aluco,1.1,Forest - Boreal,No,resident,Suitable
86871093,22725469,Strix aluco,3.4,Shrubland - Temperate,No,resident,Suitable
86871093,22725469,Strix aluco,3.3,Shrubland - Boreal,No,resident,Suitable
86871093,22725469,Strix aluco,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable
86871093,22725469,Strix aluco,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
86871093,22725469,Strix aluco,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
86871093,22725469,Strix aluco,14.3,Artificial/Terrestrial - Plantations,No,resident,Suitable
86871093,22725469,Strix aluco,14.2,Artificial/Terrestrial - Pastureland,No,resident,Suitable
86871093,22725469,Strix aluco,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
86924320,22726503,Picus canus,1.4,Forest - Temperate,No,resident,Suitable
86924320,22726503,Picus canus,1.1,Forest - Boreal,Yes,resident,Suitable
86924320,22726503,Picus canus,14.5,Artificial/Terrestrial - Urban Areas,No,resident,Suitable
86924320,22726503,Picus canus,14.4,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable
87292744,22725022,Picus viridis,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
87292744,22725022,Picus viridis,1.4,Forest - Temperate,No,resident,Suitable
