assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
139214707,Branta hutchinsii,22733619,,8410000,,,Congregatory (and dispersive),,0,,4500000,,,9.7,Full Migrant,,No,,2020,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,"Yes, over entire range",
139230774,Patagioenas cayennensis,22690290,,19200000,,,,,,800,5000000-50000000,,,4.42,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
139370416,Spatula cyanoptera,22680233,,30100000,,,Congregatory (and dispersive),,0,5000,380000,,,3.2,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
139379109,Bonasa umbellus,22679500,,15500000,,,,,,,18000000,,,3.0,Not a Migrant,,No,,2006,No,No,Yes,Yes,No,Yes,No,Yes,,No,No,"Yes, over entire range",
139381357,Aythya affinis,22680402,,11000000,,,Congregatory (and dispersive),,,,3700000,,,5.5,Full Migrant,,No,,2018,No,No,No,Yes,No,Yes,No,,Yes,Yes,No,"Yes, over entire range",
140710748,Amazona xantholora,22686226,,166000,,,,,0,100,20000-49999,,,7.85,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
140713921,Brotogeris jugularis,22685980,,2090000,,,,,,1400,500000-4999999,,,5.18,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
140714894,Psittacara finschi,22685678,,183000,,,,,,1600,500000-4999999,,,4.28,Nomadic,,No,,2019,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
140715487,Pyrrhura hoffmanni,22685885,,18400,,,,,1200,3000,20000-49999,,,3.69,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
152211515,Glaucidium palmarum,22729019,,551000,,,,,,1500,20000-49999,,,2.81,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
152218186,Phaethornis mexicanus,22726352,,251000,,,,,,2500,20000-49999,,,2.19,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
152222888,Aramides axillaris,22692565,,9670000,,,,,,1800,50000-499999,,,4.66,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
152235418,Laterallus flaviventer,22692720,,22600000,,,,,,2500,7000,,,2.86,Not a Migrant,,No,,2011,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
152277314,Calypte costae,22688202,,846000,,,,,,1000,3400000,,,2.18,Full Migrant,,No,,2019,Yes,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
152319639,Coccyzus erythropthalmus,22684328,,7140000,,,,,,2000,880000,,,2.38,Full Migrant,,No,,2020,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
152441187,Amazona viridigenalis,22686259,15500,76500,,,,,0,1000,2000-4300,,,8.2,Nomadic,1,No,,2000,Yes,No,Yes,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
152619806,Antrostomus vociferus,22736393,,3350000,,,,,0,3100,1800000,,,4.1,Full Migrant,,No,,2019,No,No,No,Yes,No,Yes,No,No,No,No,No,"Yes, over entire range",
154046345,Patagioenas subvinacea,22690328,,9800000,,,,,0,2000,5000000-50000000,,,4.14,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
154105109,Psittacara wagleri,62293391,,862000,,,,,350,2000,U,,,4.4,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
154428817,Psittacus erithacus,22724813,,4460000,,,,,0,2200,,,,14.3,Not a Migrant,,No,,2006,Yes,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
154505853,Falco columbarius,22696453,,103000000,,,Congregatory (and dispersive),,,,250000-3200000,,,4.39,Full Migrant,,No,,2020,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
154521947,Larus armenicus,22694357,,798000,,,Congregatory (and dispersive),,0,1900,45000-73000,,,9.84,Full Migrant,,No,,2021,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
154677417,Accipiter soloensis,22695503,,4070000,,,Congregatory (and dispersive),,0,1500,268000-667000,,,4.72,Full Migrant,1,No,,2010,Yes,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
154677901,Accipiter virgatus,22695588,,21200000,,,,,300,2200,40000-400000,,,4.16,Altitudinal Migrant,,No,,2021,Yes,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
154738156,Calidris pygmaea,22693452,,355000,,,Congregatory (and dispersive),,0,70,"240-620,490",,,4.49,Full Migrant,1,No,,2021,No,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,"Yes, over entire range",
154813652,Gypaetus barbatus,22695174,,61700000,,,,,1000,7500,1675-6700,,,14.20,Not a Migrant,2-100,No,,2021,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
154836482,Chaetura fumosa,22730119,,29200,,,,,,,20000-49999,,,2.83,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
154915043,Aegypius monachus,22695231,,22400000,,,Congregatory (and dispersive),,300,4500,16800-22800,,,13.9,Full Migrant,2-100,No,,2020,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
157448765,Anser caerulescens,22679896,,8480000,,,Congregatory (and dispersive),,0,2500,16000000,,,8.5,Full Migrant,,No,,2020,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
157456056,Aquila gurneyi,22696056,,1690000,,,,,,1000,2500-9999,,,13.4,Not a Migrant,,No,,2016,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
157601327,Clamator glandarius,22683819,,28000000,,,,,500,2000,3000000-10499999,,,1.9,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
157719127,Gyps fulvus,22695219,,20400000,,,Congregatory (and dispersive),,0,3000,80000-900000,,,15.03,Full Migrant,,No,,2021,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
157802081,Limosa haemastica,22693154,,3860000,,,Congregatory (and dispersive),,0,2700,77000,,,6.55,Full Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
163464474,Chamaepetes unicolor,22678443,,43700,,,,,900,2250,50000-499999,,,7.6,Not a Migrant,,No,,2019,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
163511443,Cathartes burrovianus,22697630,,19600000,,,,,,1000,500000-4999999,,,6.6,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163602749,Micropygia schomburgkii,22692282,,10800000,,,,,,1250,50000-499999,,,3.25,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163604686,Laterallus ruber,22692343,,1470000,,,,,,1500,50000-499999,,,3.05,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163607271,Laterallus exilis,22692349,,16000000,,,,,,1700,500000-4999999,,,2.97,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163610586,Amaurolimnas concolor,22692601,,14700000,,,,,,1000,,,,4.05,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163618430,Puffinus subalaris,22733979,,6960,,,Congregatory (and dispersive),,,,35000,,,11.26,Full Migrant,,No,,2019,No,No,,,,,,,,No,,,
163620132,Mesembrinibis cayennensis,22697460,,13500000,,,Congregatory (and dispersive),,,1200,50000-499999,,,6.39,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163624043,Jabiru mycteria,22697710,,18000000,,,Congregatory (and dispersive),,,700,20000-85000,,,10.15,Not a Migrant,,No,,2011,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163626479,Sula granti,22728990,,5800000,,,,,0,100,20000-49999,,,9.76,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163773830,Eupsittula pertinax,22685745,,4330000,,,,,,1200,5000000-49999999,,,3.02,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163776409,Ara chloropterus,22685566,,10500000,,,,,,1400,50000-499999,,,9.49,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163783547,Forpus conspicillatus,22685937,,822000,,,,,100,1800,50000-499999,,,3.0,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163789519,Pionus menstruus,45429607,,10100000,,,,,,1400,5000000-49999999,,,4.91,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163791600,Pyrrhura emma,45421217,,88300,,,,,,1700,U,,,4.1,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
163799916,Botaurus pinnatus,22697343,,16100000,,,Congregatory (and dispersive),,,2600,50000-499999,,,4.43,Full Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163802666,Ardea cocoi,22697001,,20600000,,,Congregatory (and dispersive),,,2550,5000000-49999999,,,5.81,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
163803423,Pilherodius pileatus,22696987,,12400000,,,Congregatory (and dispersive),,,400,50000-499999,,,6.02,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
163895384,Trogon melanurus,22736251,,8520000,,,,,,2200,5000000-49999999,,,4.71,Not a Migrant,,No,,2019,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
163896475,Trogon chionurus,22736244,,757000,,,,,,1000,500000-4999999,,,4.35,Not a Migrant,,No,,2019,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
163900947,Euptilotis neoxenus,22682744,,448000,,,,,1800,3000,20000-49999,,,4.4,Not a Migrant,,No,,2019,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166805579,Aramides albiventris,154837304,,1560000,,,,,0,2000,50000-499999,,,4.83,Not a Migrant,,No,,2017,No,No,No,,No,No,No,No,No,No,No,"Yes, over part of range",
166806196,Aramides cajaneus,154837348,,16900000,,,,,0,2000,5000000-50000000,,,4.83,Not a Migrant,,No,,2017,No,No,No,,No,No,No,No,No,No,No,"Yes, over entire range",
166914847,Florisuga mellivora,22687097,,11800000,,,,,,900,5000000-50000000,,,2.6,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166915789,Glaucis aeneus,22686903,,856000,,,,,,800,500000-4999999,,,2.35,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166916624,Glaucis hirsutus,22686911,,13000000,,,,,,1100,5000000-50000000,,,2.6,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166918188,Threnetes ruckeri,22686925,,2270000,,,,,,1200,500000-4999999,,,2.35,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166919786,Phaethornis guy,22686934,,4640000,,,,,800,2200,500000-4999999,,,2.34,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166996058,Phaethornis anthophilus,22686955,,1100000,,,,,,1500,500000-4999999,,,2.34,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166996733,Phaethornis striigularis,22730147,,3920000,,,,,,1800,50000-499999,,,2.0,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166997993,Colibri delphinae,22687106,,10900000,,,,,100,2800,500000-4999999,,,2.34,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
166999717,Colibri thalassinus,22687110,,9440000,,,,,1200,3000,U,,,2.34,Altitudinal Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167005602,Anthracothorax prevostii,22687125,,3370000,,,,,,1200,500000-4999999,,,2.42,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167006442,Anthracothorax nigricollis,22687130,,14900000,,,,,,1000,5000000-50000000,,,2.4,Full Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167007520,Anthracothorax veraguensis,22729026,,57300,,,,,,,20000-49999,,,2.56,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167008494,Lophornis delattrei,22687208,,2740000,,,,,600,2000,50000-499999,,,2.08,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167009879,Lophornis adorabilis,22687247,,27200,,,,,300,1200,20000-49999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167013227,Panterpe insignis,22687408,,18100,,,,,1600,3200,50000-499999,,,2.33,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167013924,Heliomaster longirostris,22688138,,12700000,,,,,,1500,500000-4999999,,,2.6,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167015019,Heliomaster constantii,22688135,,1510000,,,,,,1500,50000-499999,,,2.51,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167019920,Lampornis calolaemus,22729036,,53400,,,,,1200,2500,50000-499999,,,2.29,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167024506,Philodice bryantae,22688153,,33100,,,,,700,1900,20000-49999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167025835,Doricha enicura,22688172,,104000,,,,,1000,3000,20000-49999,,,1.9,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167028514,Calothorax pulcher,22688189,,57900,,,,,1000,2250,20000-49999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167031365,Selasphorus flammula,22688302,,10800,,,,,1800,3500,20000-49999,,,2.07,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167032072,Selasphorus scintilla,22688305,,23500,,,,,900,2100,20000-49999,,,1.95,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167032633,Cynanthus auriceps,22729031,,481000,,,,,,2600,50000-499999,,,2.04,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167033221,Cynanthus forficatus,22724454,,550,,,,,,,20000-49999,,,2.04,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167034032,Cynanthus canivetii,22687304,,1270000,,,,,,2600,500000-4999999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167035176,Chlorostilbon assimilis,22687310,,126000,,,,,,800,50000-499999,,,2.08,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167035926,Phaeoptila sordida,22687368,,162000,,,,,900,2250,50000-499999,,,2.38,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167038236,Klais guimeti,22687167,,5040000,,,,,50,1900,500000-4999999,,,2.08,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167042575,Phaeochroa cuvierii,22687041,,1020000,,,,,,1200,50000-499999,,,2.57,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167043838,Pampa curvipennis,22727993,,867000,,,,,,1400,U,,,2.42,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167044665,Campylopterus hemileucurus,22687075,,1040000,,,,,100,2400,50000-499999,,,2.63,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167087646,Microchera chionura,22687643,,22900,,,,,750,2000,20000-49999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167089035,Microchera cupreiceps,22687646,,9100,,,,,700,1500,20000-49999,,,2,Altitudinal Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167097101,Polyerata amabilis,22687552,,1340000,,,,,,1000,500000-4999999,,,2.25,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167097980,Polyerata decora,22687556,,20800,,,,,,,50000-499999,,,2.33,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167099636,Saucerottia cyanocephala,22687577,,788000,,,,,600,1800,500000-4999999,,,2.32,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167100168,Saucerottia beryllina,22687583,,1450000,,,,,600,2200,2000000,,,2.28,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167100741,Saucerottia cyanura,22687587,,241000,,,,,,1800,50000-499999,,,2.2,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167101232,Saucerottia saucerottei,22687590,,1350000,,,,,,2000,500000-4999999,,,2.33,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167101824,Saucerottia edward,22687599,,120000,,,,,,1800,50000-499999,,,2.33,Not a Migrant,,No,,2019,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
167102277,Amazilia tzacatl,22730168,,3770000,,,,,,2500,5000000-50000000,,,2.34,Not a Migrant,,No,,2019,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
167140123,Amazilia rutila,22687603,,2280000,,,,,,1700,500000-4999999,,,2.32,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167140786,Leucolia viridifrons,61200240,,122000,,,,,60,1400,U,,,2.47,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167141346,Leucolia wagneri,61200304,,25800,,,,,250,900,U,,,1.9,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167142086,Chrysuronia coeruleogularis,22687414,,234000,,,,,,100,50000-499999,,,2.26,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167142591,Chlorestes julie,22687411,,898000,,,,,,1800,50000-499999,,,2.08,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167145823,Basilinna xantusii,22687424,,71100,,,,,,2200,20000-49999,,,2.07,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167847049,Megascops seductus,22724664,,118000,,,,,,1200,20000-49999,,,4.12,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167849084,Megascops cooperi,155658784,,309000,,,,,,950,50000-499999,,,4.1,Not a Migrant,,No,,2016,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167849732,Megascops choliba,22688774,,17400000,,,,,,2800,500000-4999999,,,4,Not a Migrant,,No,,2016,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
167863611,Asio clamator,22689522,,20300000,,,,,,1400,500000-4999999,,,5.17,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168651140,Veniliornis kirkii,22681212,,2990000,,,,,,1900,500000-4999999,,,3.29,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168670038,Ramphastos sulfuratus,22682102,,2310000,,,,,0,1500,50000-499999,,,6.1,Not a Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168847632,Micrathene whitneyi,22689325,,943000,,,,,,2100,72000,,,2.98,Full Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168872010,Trogon elegans,22726830,,225000,,,,,0,1900,U,,,3.98,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168909942,Coturnicops noveboracensis,22692275,,1630000,,,,,2300,2800,6700-17000,,,2.46,Full Migrant,,No,,2008,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
168963992,Ardenna gravis,22698201,,109000000,,,Congregatory (and dispersive),,,600,10000000,,,15.75,Full Migrant,,No,,2004,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168973225,Lampornis clemenciae,22687664,,868000,,,,,1500,3500,2000000,,,2.49,Full Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168974455,Calothorax lucifer,22688185,,367000,,,,,1200,2500,200000,,,1.96,Full Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168975036,Cynanthus latirostris,22725767,,778000,,,,,0,2100,U,,,2.18,Full Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168975499,Cynanthus doubledayi,22725775,,89400,,,,,0,2100,U,,,2.0,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168977118,Leucolia violiceps,22687624,,511000,,,,,,2250,2000000,,,2.2,Full Migrant,,No,,2019,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
168988087,Sula nebouxii,22696683,,8700000,20,0,Congregatory (and dispersive),,0,100,90000,,,10.1,Not a Migrant,,No,,2002,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
168988714,Sula sula,22696694,,185000000,,,Congregatory (and dispersive),,0,100,1400000,,,9.42,Full Migrant,,No,,2002,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
172154563,Forpus xanthops,22685952,3184,4800,,,,,600,1800,250-999,,,2.6,Not a Migrant,2-10,No,,2000,Yes,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
172286984,Psittacus timneh,22736498,,403000,,,,,0,2200,100000-499999,,,14.3,Not a Migrant,,No,,1992,Yes,No,No,Yes,No,Yes,Yes,,,No,No,"Yes, over entire range",
173521089,Circus maurus,22695379,,1340000,,,,,0,3000,251-999,,,5.86,Full Migrant,2,No,,2015,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
174138814,Eubucco glaucogularis,22727080,15500,38600,,,,,1000,2000,5000-40000,,,3.2,Not a Migrant,1,No,,2021,No,No,No,Yes,No,No,No,No,,No,No,"Yes, over entire range",
175348962,Procellaria cinerea,22698159,,146000000,,,Congregatory (and dispersive),,,350,151500,,,16.5,Full Migrant,,No,,2015,No,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
176255708,Treron sanctithomae,22691227,792,792,,,,,0,1800,24670-72840,,1,4.5,Not a Migrant,1,No,,2010,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
176726868,Columba thomensis,22690138,480,480,,,,,0,2024,2600-3700,,1,4.2,Not a Migrant,1,No,,2015,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
176745675,Columba malherbii,22690351,1328,7200,,,,,0,1668,U,,11-30,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
177028688,Bostrychia bocagei,22697478,192,192,,,Congregatory (and dispersive),,100,1000,130-1700,,1,7.1,Not a Migrant,1,No,,2020,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
177120498,Pelecanus onocrotalus,22697590,,51200000,,,Congregatory (and dispersive),,,1372,,,,12.5,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
177125045,Recurvirostra avosetta,22693712,,77200000,,,Congregatory (and dispersive),,,3000,,,,6.7,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
177351258,Ducula oenothorax,22725573,,490,,,,,,1000,2500-9999,,,7.0,Not a Migrant,1,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
177514877,Anthropoides paradiseus,22692109,,1890000,,,Congregatory (and dispersive),,0,2000,17000-30000,,,12.5,Not a Migrant,2-100,No,,2020,Yes,No,Unknown,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
177572288,Microhierax latifrons,22696330,,88600,,,,,,1200,10000-19999,,,3.2,Not a Migrant,,No,,2001,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
177622929,Melignomon eisentrauti,22680659,,593000,,,,,,750,U,,,3.0,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
177899052,Circaetus beaudouini,22732272,,8000000,,,,,,2000,2500-9999,,,9,Nomadic,1,No,,2007,Yes,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
177906393,Circus maillardi,22728310,,2100,,,,,,1800,200-560,,1,6.9,Not a Migrant,1,Yes,,2010,Yes,No,Yes,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
