Order,Family,Genus,Species,animal,BiogeographicRange,ResearchEffort,DietBreadth,BodyMass,MigratoryBehavior,HabitatBreadth,GenerationLength,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB
ACCIPITRIFORMES,ACCIPITRIDAE,Pernis,Pernis_celebensis,Pernis_celebensis,Asia,3,2,721.99,1,1.469689958,11.8,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PETROICIDAE,Petroica,Petroica_australis,Petroica_australis,Australasia,86,2,31.33,1,2.379569892,6,1,0,2,1,1,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PETROICIDAE,Petroica,Petroica_longipes,Petroica_australis,Australasia,22,2,31.33,1,2.379569892,6,1,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PETROICIDAE,Petroica,Petroica_macrocephala,Petroica_macrocephala,Australasia,26,2,11.79,1,3.452620047,6.5,1,1,2,1,1,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
COLUMBIFORMES,COLUMBIDAE,Petrophassa,Petrophassa_albipennis,Petrophassa_albipennis,Australasia,1,1,124.27,1,2.682445759,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PASSERELLIDAE,Peucaea,Peucaea_aestivalis,Aimophila_aestivalis,North-America,0,2,19.56,1,2.491557223,3.7,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,PASSERELLIDAE,Peucaea,Peucaea_cassinii,Aimophila_cassinii,North-America,31,3,18.9,1,1.62691539,3.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PEUCEDRAMIDAE,Peucedramus,Peucedramus_taeniatus,Peucedramus_taeniatus,several,4,1,11,1,0.999723604,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Pezoporus,Pezoporus_occidentalis,Pezoporus_occidentalis,Australasia,3,1,130,1,1.62691539,9.7,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,1,YES
PASSERIFORMES,FURNARIIDAE,Phacellodomus,Phacellodomus_dorsalis,Phacellodomus_dorsalis,South-America,0,1,35.87,1,0.998977505,3.8,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,FURNARIIDAE,Phacellodomus,Phacellodomus_erythrophthalmus,Phacellodomus_erythrophthalmus,South-America,2,1,24.5,1,1.469689958,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Phacellodomus,Phacellodomus_ruber,Phacellodomus_ruber,South-America,6,1,41,1,3.202489229,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Phacellodomus,Phacellodomus_sibilatrix,Phacellodomus_sibilatrix,South-America,2,1,15.5,1,2.33209785,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CUCULIFORMES,CUCULIDAE,Phaenicophaeus,Phaenicophaeus_diardi,Phaenicophaeus_diardi,Asia,1,1,62.1,1,1.771120835,4.2,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
CUCULIFORMES,CUCULIDAE,Phaenicophaeus,Phaenicophaeus_pyrrhocephalus,Phaenicophaeus_pyrrhocephalus,Asia,5,1,111.35,1,1.97553313,4.2,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
CUCULIFORMES,CUCULIDAE,Phaenicophaeus,Phaenicophaeus_sumatranus,Phaenicophaeus_sumatranus,Asia,2,2,91.94,1,2.751855908,4.2,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,PHAENICOPHILIDAE,Phaenicophilus,Phaenicophilus_poliocephalus,Phaenicophilus_poliocephalus,Caribbean,2,2,31,1,2.483712785,3.7,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,THAMNOPHILIDAE,Phaenostictus,Phaenostictus_mcleannani,Phaenostictus_mcleannani,several,8,2,51.1,1,2.038466049,6.2,0,0,2,0,2,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_aethopygus,Phaethornis_longuemareus,several,0,2,3,1,3.230011237,4.2,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_atrimentalis,Phaethornis_atrimentalis,South-America,0,2,2.6,1,2.539813409,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_eurynome,Phaethornis_eurynome,South-America,6,2,5.3,1,1.469689958,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_hispidus,Phaethornis_hispidus,South-America,0,2,5,1,3.510474262,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_idaliae,Phaethornis_idaliae,South-America,2,2,2.6,1,1.654661632,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_koepckeae,Phaethornis_koepckeae,South-America,3,2,5.03,1,1.469689958,4.2,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_malaris,Phaethornis_malaris,South-America,6,2,5.9,1,2.973697651,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_nattereri,Phaethornis_nattereri,South-America,2,2,3.1,1,2.219805646,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_ruber,Phaethornis_ruber,South-America,12,2,2.4,1,2.741056218,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_stuarti,Phaethornis_stuarti,South-America,1,2,2.9,1,2.291107383,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_subochraceus,Phaethornis_subochraceus,South-America,1,2,3.8,1,2.163201538,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phaethornis,Phaethornis_superciliosus,Phaethornis_superciliosus,South-America,24,2,6.3,1,1.97553313,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PTILIOGONATIDAE,Phainoptila,Phainoptila_melanoxantha,Phainoptila_melanoxantha,Central-America,4,2,56,1,1.674435411,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_capensis,Phalacrocorax_capensis,Africa,71,2,1211.74,1,2.058362096,11,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_chalconotus,Phalacrocorax_chalconotus,several,0,2,2220.05,1,1.639030612,8.7,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_featherstoni,Phalacrocorax_featherstoni,several,1,2,1041.85,1,1.547963649,8.7,1,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_gaimardi,Phalacrocorax_gaimardi,South-America,18,1,1358.34,1,1.547963649,8.8,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,0,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_neglectus,Phalacrocorax_neglectus,several,30,2,1944.21,1,1.547963649,7.5,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_onslowi,Phalacrocorax_onslowi,several,1,1,2072.67,1,1.639030612,8.7,1,0,0,0,0,0,0,0,Critically-Endangered,5,decreasing,1,1,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_urile,Phalacrocorax_urile,several,14,2,2117.66,1,1.547963649,9.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,1,0,NO
COLUMBIFORMES,COLUMBIDAE,Phaps,Phaps_elegans,Phaps_elegans,Australasia,5,2,211.36,1,2.751819226,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
COLUMBIFORMES,COLUMBIDAE,Phaps,Phaps_histrionica,Phaps_histrionica,Australasia,7,2,288.97,1,2.453125,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
TROGONIFORMES,TROGONIDAE,Pharomachrus,Pharomachrus_pavoninus,Pharomachrus_pavoninus,South-America,2,2,163,1,0.999801035,7.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
GALLIFORMES,PHASIANIDAE,Phasianus,Phasianus_colchicus,Phasianus_colchicus,several,953,3,1120.31,1,2.403872283,5,0,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,CARDINALIDAE,Pheucticus,Pheucticus_chrysopeplus,Pheucticus_chrysopeplus,several,4,2,77.6,1,2.279365591,4.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_atrogularis,Thryothorus_atrogularis,Central-America,0,1,24.18,1,1.582601181,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_columbianus,Thryothorus_sclateri,South-America,0,1,20,1,1.790434465,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_fasciatoventris,Thryothorus_fasciatoventris,several,8,1,24,1,2.06254476,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_paucimaculatus,Thryothorus_sclateri,South-America,0,1,20,1,1.790434465,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_sclateri,Thryothorus_sclateri,South-America,0,1,20,1,1.790434465,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TROGLODYTIDAE,Pheugopedius,Pheugopedius_spadix,Thryothorus_spadix,several,0,1,19.11,1,1.469689958,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_fuscicapillus,Philemon_fuscicapillus,Asia,0,3,85.7,1,2.418389882,5.7,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,VANGIDAE,Philentoma,Philentoma_pyrhoptera,Philentoma_pyrhoptera,Asia,0,1,16.9,1,0.999801035,5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,VANGIDAE,Philentoma,Philentoma_velata,Philentoma_velata,Asia,0,1,26.1,1,1.781703691,5,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,PHILEPITTIDAE,Philepitta,Philepitta_castanea,Philepitta_castanea,Africa,8,3,35.4,1,1.8705615,4.2,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PHILEPITTIDAE,Philepitta,Philepitta_schlegeli,Philepitta_schlegeli,Africa,3,3,27.9,1,1.654661632,4.2,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_atricapillus,Philydor_atricapillus,South-America,3,1,22.2,1,0.999801035,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_erythropterum,Philydor_erythropterum,South-America,0,1,30,1,1.781703691,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_fuscipenne,Philydor_fuscipenne,several,0,2,26.45,1,1.469689958,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_novaesi,Philydor_novaesi,South-America,1,1,38,1,0.999801035,4.7,0,0,0,0,0,0,0,0,Critically-Endangered,5,decreasing,1,1,0,0,YES
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_rufum,Philydor_rufum,several,2,1,25,1,2.124617269,4.7,0,0,2,1,1,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,THAMNOPHILIDAE,Phlegopsis,Phlegopsis_erythroptera,Phlegopsis_erythroptera,South-America,2,1,54.58,1,1.767393868,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,THAMNOPHILIDAE,Phlegopsis,Phlegopsis_nigromaculata,Phlegopsis_nigromaculata,South-America,8,2,45.24,1,1.781703691,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phlogophilus,Phlogophilus_harterti,Phlogophilus_harterti,South-America,0,2,2.7,1,1.582601181,4.2,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Phlogophilus,Phlogophilus_hemileucurus,Phlogophilus_hemileucurus,South-America,2,2,2.8,1,1.8705615,4.2,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,COTINGIDAE,Phoenicircus,Phoenicircus_carnifex,Phoenicircus_carnifex,South-America,0,1,82.87,1,0.999801035,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Phoenicircus,Phoenicircus_nigricollis,Phoenicircus_nigricollis,South-America,1,1,96.28,1,0.999801035,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoeniconaias,Phoeniconaias_minor,Phoeniconaias_minor,several,133,2,1500,1,3.576219512,15.5,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,Phoeniculus_bollei,Phoeniculus_bollei,Africa,5,2,54.6,1,2.475941934,7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,Phoeniculus_damarensis,Phoeniculus_damarensis,Africa,6,2,81.8,1,2.255319149,7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,Phoeniculus_purpureus,Phoeniculus_purpureus,Africa,64,2,73.21,1,3.440024433,7,0,0,2,2,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,Phoeniculus_somaliensis,Phoeniculus_somaliensis,Africa,0,1,26.5,1,2.358018386,7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,STURNIDAE,Pholia,Pholia_sharpii,Cinnyricinclus_sharpii,Africa,2,2,41,1,0.999723604,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Phonipara,Phonipara_canora,Tiaris_canorus,Caribbean,1,2,8.1,1,3.154176,3.4,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PARADISAEIDAE,Phonygammus,Phonygammus_keraudrenii,Manucodia_keraudrenii,several,7,2,154.66,1,2.062343096,7.9,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,LEIOTRICHIDAE,Phyllanthus,Phyllanthus_atripennis,Phyllanthus_atripennis,Africa,0,3,85.57,1,2.412533485,6.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PASSERIFORMES,LEIOTRICHIDAE,Phyllanthus,Phyllanthus_rubiginosus,Phyllanthus_atripennis,Africa,0,3,85.57,1,2.412533485,6.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_albigula,Phyllastrephus_debilis,Africa,0,1,14.31,1,2.262518451,4.5,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_debilis,Phyllastrephus_debilis,Africa,4,1,14.31,1,2.262518451,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_fischeri,Phyllastrephus_fischeri,Africa,2,1,27.01,1,2.262518451,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_poliocephalus,Phyllastrephus_poliocephalus,Africa,0,1,53,1,1.469689958,4.5,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_strepitans,Phyllastrephus_strepitans,Africa,1,2,27.1,1,3.5273794,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_viridiceps,Phyllastrephus_albigularis,Africa,0,2,24.54,1,1.97553313,4.5,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_griseocapilla,Phyllomyias_griseocapilla,South-America,0,2,8,1,1.8705615,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_reiseri,Phyllomyias_reiseri,South-America,5,2,7.48,1,1.654661632,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_urichi,Phyllomyias_urichi,South-America,1,2,9.12,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,0,YES
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_virescens,Phyllomyias_virescens,South-America,3,2,8.2,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_weedeni,Phyllomyias_weedeni,South-America,1,1,8.5,1,1.742791234,3.6,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_beckeri,Phylloscartes_beckeri,South-America,1,1,8.7,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,0,YES
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_ceciliae,Phylloscartes_ceciliae,South-America,4,1,7.6,1,0.999801035,3.6,0,0,0,0,0,0,0,0,Critically-Endangered,5,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_difficilis,Phylloscartes_difficilis,South-America,1,1,6.9,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_flaviventris,Phylloscartes_flaviventris,South-America,0,1,8,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_gualaquizae,Phylloscartes_gualaquizae,South-America,1,1,8,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_kronei,Phylloscartes_kronei,South-America,2,1,8.3,1,2.488723638,3.6,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_nigrifrons,Phylloscartes_nigrifrons,South-America,0,2,9.1,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_oustaleti,Phylloscartes_oustaleti,South-America,1,1,10,1,0.999801035,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_parkeri,Phylloscartes_parkeri,South-America,1,1,8.1,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_paulista,Phylloscartes_paulista,South-America,2,1,7.48,1,0.999801035,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_roquettei,Phylloscartes_roquettei,South-America,5,1,6,1,2.163201538,3.6,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_sylviolus,Phylloscartes_sylviolus,South-America,0,1,8,1,0.999801035,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_ventralis,Phylloscartes_ventralis,South-America,4,1,8.3,1,2.148942884,3.6,0,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_budongoensis,Phylloscopus_budongoensis,Africa,2,1,8.2,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_hainanus,Phylloscopus_hainanus,Asia,4,1,9.45,1,1.469689958,3.6,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_maforensis,Phylloscopus_poliocephalus,several,0,1,10.8,1,1.980553626,3.6,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_misoriensis,Phylloscopus_poliocephalus,several,0,1,10.8,1,1.980553626,3.6,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_ruficapilla,Phylloscopus_ruficapilla,Africa,1,1,7.7,1,1.97553313,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Phytotoma,Phytotoma_raimondii,Phytotoma_raimondii,South-America,2,2,39.8,1,3.168097282,4.6,0,0,1,1,0,1,1,0,Vulnerable,3,decreasing,1,1,0,1,YES
CUCULIFORMES,CUCULIDAE,Piaya,Piaya_melanogaster,Piaya_melanogaster,South-America,0,1,102.82,1,2.262518451,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PICATHARTIDAE,Picathartes,Picathartes_gymnocephalus,Picathartes_gymnocephalus,Africa,23,2,196,1,2.26046684,7.3,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,1,NO
PASSERIFORMES,PICATHARTIDAE,Picathartes,Picathartes_oreas,Picathartes_oreas,Africa,21,3,220,1,2.124617269,7.3,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,1,NO
PICIFORMES,PICIDAE,Piculus,Piculus_aurulentus,Piculus_aurulentus,South-America,1,1,74.99,1,1.97553313,4.2,0,0,1,1,0,1,1,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_flavigula,Piculus_flavigula,South-America,0,1,55,1,2.429297659,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_leucolaemus,Piculus_leucolaemus,several,2,1,69,1,2.061917515,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_litae,Piculus_litae,South-America,0,1,66.53,1,0.999801035,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_simplex,Piculus_simplex,Central-America,0,1,55,1,1.582601181,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_albosquamatus,Picumnus_albosquamatus,South-America,1,1,11.9,1,1.767393868,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_aurifrons,Picumnus_aurifrons,South-America,0,1,8.94,1,2.183390097,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_castelnau,Picumnus_castelnau,South-America,1,1,11.4,1,2.183390097,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
